Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N
27.10,15.30,21.08,2.41,0,708
26.60,18.40,21.75,1.77,0,709
26.20,18.50,22.78,2.13,0,710
26.50,17.60,21.77,1.96,0,711
26.10,19.30,22.40,2.30,0,712
42.90,17.90,23.11,5.16,0,713
24.30,15.10,21.65,2.12,0,714
26.60,20.90,23.57,1.69,0,715
27.70,23.20,25.32,1.45,0,716
25.30,19.20,23.29,1.50,0,717
27.50,19.30,22.41,1.86,0,718
28.60,19.70,23.20,2.34,0,719
27.20,19.60,23.01,1.87,0,720
25.10,20.10,22.88,1.28,0,721
27.10,21.20,23.34,1.68,0,722
26.80,20.70,23.56,1.91,0,723
30.20,21,23.98,2.31,0,724
28.50,20.20,24.08,2.39,0,725
27.90,21.70,24.58,1.69,0,726
24.70,19.70,22.39,1.10,0,727
28.80,22.30,25.56,1.88,0,728
27.40,19.70,23.29,1.96,0,729
25,19.60,22.10,1.41,0,730
28.40,21.80,25.01,1.87,0,731
26,20.90,23.90,1.57,0,732
23.30,18.10,20.48,1.61,0,733
31.80,20.30,24.24,2.53,0,734
27.40,20.10,23.20,1.66,0,735
24.60,18.90,21.49,1.66,0,736
26.70,20.80,23.52,1.73,0,737
25.40,19.20,23.26,1.79,0,738
26,19.60,22.29,1.57,0,739
28.80,20.90,23.73,2.15,0,740
28.30,20.20,23.17,1.93,0,741
25.40,18.40,21.81,1.88,0,742
27.20,19.40,23.53,2.08,0,743
28.40,17.80,20.48,2.27,0,744
29.70,19.40,23.89,2.85,0,745
26.70,20,22.66,1.76,0,746
26.50,17.60,21.96,2.19,0,747
24.40,18.40,21.73,1.63,0,748
32.30,20.30,24.74,2.84,0,749
25.90,19.10,22.96,2.04,0,750
27.80,16.80,20.96,2.56,0,751
29.70,16.30,21.23,3.46,0,752
25.50,21.40,23.66,1.30,0,753
25.80,17.60,22.18,2.26,0,754
28.40,19.50,23.20,2.19,0,755
27.30,21.70,24.93,1.57,0,756
25.90,19,22.51,1.61,0,757
29.20,23.10,26.57,1.84,0,758
28.90,22.50,24.92,1.64,0,759
25.70,19.40,23.62,1.75,0,760
25.90,17.40,22.82,2,0,761
24.20,18.60,21.83,1.69,0,762
27.20,19.30,22.93,1.91,0,763
27.30,19.30,23.11,2.06,0,764
26.20,20.10,22.50,1.64,0,765
29.70,21.10,24.88,2.15,0,766
24.90,17.90,21.49,1.60,0,767
25.80,18.70,22.38,2.10,0,768
28.70,18.30,22.50,2.43,0,769
26.20,19.30,21.63,1.73,0,770
25.90,18.50,22.52,1.86,0,771
29.40,18.50,23.10,2.40,0,772
37.50,31.20,34.33,1.77,0,773
38.20,32.20,34.31,1.50,0,774
34.90,30.50,32.19,1.26,0,775
30.40,21.40,25.01,1.98,0,776
26.30,21,23.45,1.64,0,777
27.80,20.60,22.18,1.62,0,778
28.90,19.10,24.74,3.19,0,779
26.80,21.30,23.24,1.47,0,780
24.60,19.30,21.65,1.51,0,781
27.20,20.70,22.94,1.55,0,782
24.90,17.20,20.67,2.07,0,783
29.10,22.30,25.34,1.86,0,784
28,23.70,25.69,1.52,0,785
29.20,21.40,24.26,1.93,0,786
27,18.50,22.67,1.98,0,787
27.50,21.90,25.34,1.62,0,788
28.60,23.70,25.64,1.37,0,789
33.80,21.20,26.19,3.18,0,790
29,21.10,24.68,2.04,0,791
29.50,19.80,23.36,2.10,0,792
30.40,19.10,25.39,2.65,0,793
28.70,19.80,24.61,2.13,0,794
29.50,20,25.18,2.37,0,795
25,19.10,22.04,1.71,0,796
28.30,19.20,24.31,2.37,0,797
27.90,19.20,23.71,1.82,0,798
25,20.50,22.93,1.33,0,799
29.80,21.40,25.42,2.24,0,800
28.10,21.10,23.78,1.70,0,801
25.80,20.20,22.49,1.43,0,802
25.70,20.30,23.34,1.62,0,803
31,21.20,25.46,2.87,0,804
25.70,19.40,22,1.52,0,805
30.20,18.80,24.53,3.19,0,806
27.40,19.50,23.27,1.92,0,807
27.50,19.90,23.01,2.05,0,808
26.50,17.60,22.09,2.47,0,809
25.20,21.10,23.26,1.18,0,810
25.60,19,22.80,1.81,0,811
24.30,19,21.08,1.52,0,812
28.50,22.40,25.26,2.23,0,813
27,20.80,23.72,1.44,0,814
28.40,20.90,24.27,2.12,0,815
29.20,20.30,23.34,1.95,0,816
26.70,20.30,22.65,1.71,0,817
24.40,20.10,22.34,1.06,0,818
27.10,22.90,24.84,1.28,0,819
27.30,18.90,22.97,1.72,0,820
28.30,21.70,24.86,1.77,0,821
32.90,16,22.49,3.43,0,822
30.50,22.10,24.86,2.42,0,823
28.60,21.40,25.40,1.84,0,824
26.30,18.90,23.56,1.93,0,825
26.40,19.90,22.08,1.57,0,826
31.50,22.70,26.99,2.35,0,827
28,22.20,24.62,1.60,0,828
25.40,17.80,21.03,1.87,0,829
25.50,18.90,21.69,1.57,0,830
26.70,18.10,21.28,2.04,0,831
25.40,19.20,21.66,1.65,0,832
24.70,20.80,22.58,1.10,0,833
24.30,17.70,20.51,2.01,0,834
30.80,23.90,25.88,1.61,0,835
28.80,23.40,26.39,1.36,0,836
29.50,22.30,24.47,1.65,0,837
23.50,18.30,20.52,1.35,0,838
29.50,22.70,25.65,1.86,0,839
27.50,21.80,24.20,1.68,0,840
28,19.30,23.23,2.61,0,841
23.50,19.20,21.20,1.14,0,842
23.30,17.90,20.39,1.34,0,843
32.10,20.80,24.16,2.63,0,844
26.90,19.20,22.33,1.85,0,845
27.10,17,20.63,2.40,0,846
22.50,17.80,19.75,1.39,0,847
28.40,22,24.50,1.69,0,848
28.30,22.40,24.76,1.45,0,849
24.20,17.30,21.62,1.58,0,850
26,18.30,22.28,1.51,0,851
20.80,17.10,19.33,1.15,0,852
25.80,20.40,23.13,1.26,0,853
23.60,16.80,21.47,1.87,0,854
26.70,19.10,21.96,1.82,0,855
26.20,19.30,22.92,1.83,0,856
28.50,19.80,23.07,1.96,0,857
22.50,18.60,20.39,1.28,0,858
29.90,21.20,24.69,2.24,0,859
26.70,20.30,23.74,1.44,0,860
24.30,16.50,20.35,1.97,0,861
28.90,21.60,24.62,1.83,0,862
29,21.20,24.71,1.67,0,863
26.70,21.70,24.08,1.49,0,864
23.70,18.10,21.56,1.59,0,865
28,21.40,25.02,1.68,0,866
27.50,22.50,24.86,1.41,0,867
25.40,20,22.71,1.85,0,868
32.50,19.70,22.89,2.66,0,869
26.50,18.60,21.46,1.85,0,870
26.90,20.50,23.40,1.67,0,871
27.40,20.90,23.50,1.59,0,872
24.20,17.90,21.53,1.57,0,873
27.40,22.50,24.78,1.45,0,874
27.10,21.90,24.27,1.43,0,875
24.50,18,21.44,1.55,0,876
28.70,22,24.46,1.66,0,877
27,21.70,23.98,1.62,0,878
30.80,25.10,27.14,1.62,0,879
27.70,20.40,23.16,1.60,0,880
25.20,19.70,22.35,1.45,0,881
24.50,19.40,21.64,1.34,0,882
26.90,20.20,24.47,1.89,0,883
26.30,20.80,22.88,1.50,0,884
25.50,21.20,22.95,1.51,0,885
29.70,22,24.40,1.64,0,886
26.20,20.50,23.02,1.43,0,887
27.50,22.60,24.70,1.40,0,888
27.20,20.20,23.07,1.75,0,889
25.20,16.90,21.39,1.95,0,890
25.20,17.50,22.44,1.69,0,891
23.90,17.40,21.46,1.57,0,892
23.80,17.70,20.25,1.66,0,893
23.70,17.60,20.85,1.58,0,894
24.20,19.20,21.39,1.35,0,895
22.40,17.60,20.20,1.36,0,896
25.50,19.20,22.09,1.63,0,897
26.60,21.20,22.91,1.45,0,898
25.30,19.10,21.12,1.48,0,899
25.60,19.30,21.85,1.74,0,900
29.40,20.30,24.93,2.31,0,901
27.30,22.30,24.43,1.29,0,902
28.50,22.10,24.50,1.82,0,903
27.50,20.30,24.54,1.67,0,904
26.90,22.90,25,1.09,0,905
34.20,20.10,25.31,3.34,0,906
25.20,19.80,22.48,1.54,0,907
23.80,19,21.18,1.40,0,908
25.90,19.50,22.54,1.81,0,909
29,21.30,24.62,2.01,0,910
26.70,20.40,23.90,1.74,0,911
29.20,19.40,23.37,2.67,0,912
27.60,22.60,25.42,1.42,0,913
25.40,18.80,21.94,1.48,0,914
29.70,24.30,26.06,1.40,0,915
27.80,21.80,25.69,1.44,0,916
27.70,22,24.76,1.58,0,917
29.40,22.90,25.98,1.91,0,918
26.40,20,23.53,1.57,0,919
25.30,21,22.91,1.21,0,920
31.80,21.40,25.82,2.86,0,921
28.90,20.10,24.06,2.13,0,922
26.80,21,24.13,1.30,0,923
29.40,22,24.78,1.75,0,924
27.50,21.80,24.25,1.52,0,925
30.10,23.20,26.08,1.71,0,926
26.90,21.60,24.52,1.57,0,927
29.50,21.10,25.84,1.79,0,928
29.40,24.60,27,1.47,0,929
27.70,22.40,25.23,1.33,0,930
30.30,23.70,27.30,1.87,0,931
28.70,22.80,25.51,1.34,0,932
29.40,21.20,25.41,1.75,0,933
27,22.30,24.45,1.31,0,934
27.10,20.20,24.85,1.74,0,935
27.10,21.30,24.35,1.92,0,936
28.50,21.60,25.39,1.96,0,937
31.30,23.30,26.33,2.18,0,938
28.50,23.60,25.78,1.18,0,939
27.70,23.20,25.52,1.35,0,940
28.50,23.10,25.82,1.36,0,941
32.30,21.40,26,2.09,0,942
28.50,23.40,25.61,1.59,0,943
30.10,24.20,27.43,1.64,0,944
32.50,23.90,26.20,1.91,0,945
30.10,24.80,27.22,1.63,0,946
29.70,24.40,27.44,1.30,0,947
30.40,22,25.94,1.88,0,948
28.10,23,25.68,1.42,0,949
31.30,24.20,27.02,1.90,0,950
31.40,21.90,26.47,2.02,0,951
27.70,23.70,25.79,1.09,0,952
27.90,22.40,25.03,1.44,0,953
27.20,22.90,24.77,1.17,0,954
29.60,26.10,27.66,0.96,0,955
29.10,22.80,25.61,1.77,0,956
28.10,23.20,25.23,1.37,0,957
29.60,20.90,24.84,1.96,0,958
29.80,24.90,27.58,1.44,0,959
32,22.80,26.12,1.96,0,960
29.10,23.20,25.86,1.35,0,961
26.60,21,23.87,1.60,0,962
26.70,20.20,24.31,1.55,0,963
28.70,22.20,25.07,1.72,0,964
29.80,19.40,23.78,2.71,0,965
27.30,23.20,25.40,1.21,0,966
28.90,20.80,23.70,2.09,0,967
29.80,23.30,26.45,1.91,0,968
28.40,23.90,26.14,1.23,0,969
33.20,23.10,27.47,2.48,0,970
28.40,23.40,26.33,1.51,0,971
32.20,24.30,27.73,1.79,0,972
28.50,23.70,25.76,1.41,0,973
27.90,21.10,24.04,1.84,0,974
26.60,20.80,24.51,1.58,0,975
29.50,22.10,24.30,1.81,0,976
26.80,21.60,24.79,1.34,0,977
26.20,19.50,23.58,1.64,0,978
25.40,20.80,23.91,1.21,0,979
29,21.70,25.77,1.58,0,980
24.40,19.20,21.85,1.50,0,981
27.10,22.80,25.08,1.44,0,982
26,21,23.03,1.26,0,983
29.20,21,24.30,2.14,0,984
29.40,22.50,25.82,1.94,0,985
27.60,22.40,25.30,1.45,0,986
28.40,23,24.96,1.49,0,987
27.40,21.80,25.38,1.30,0,988
29,21.70,24.28,1.87,0,989
27.70,23.40,26.09,1.16,0,990
31.50,21.90,24.62,2.26,0,991
28.20,23.50,26.31,1.12,0,992
25.90,21.20,23.48,1.42,0,993
27.10,21.30,24.73,1.34,0,994
27.70,21,23.87,1.98,0,995
25.90,21.40,23.07,1.02,0,996
26.90,19.50,23.01,1.52,0,997
23.90,20.40,22.44,1.06,0,998
27.30,20.70,22.90,1.67,0,999
26.20,21.80,24.44,1.08,0,1000
27.60,23.10,25.67,1.18,0,1001
27.90,24.20,25.63,1.04,0,1002
28.90,22.80,26.01,1.46,0,1003
28.60,24.20,26.43,1.39,0,1004
28.90,23.70,26.03,1.51,0,1005
29.10,22.70,25.42,1.51,0,1006
27.80,20.40,25.62,1.65,0,1007
27.70,21.90,24.54,1.60,0,1008
27.60,21.10,25.54,1.64,0,1009
25.90,21,23.07,1.37,0,1010
29.60,23.50,26.20,1.61,0,1011
29.40,23.60,26.01,1.33,0,1012
29.30,22.80,25.47,1.46,0,1013
25.60,18.70,21.75,1.71,0,1014
31.40,24,27.46,1.80,0,1015
28.20,23.90,26.75,1.20,0,1016
27.40,19.90,22.56,1.88,0,1017
25.70,20.60,22.59,1.25,0,1018
26,20.60,23.08,1.59,0,1019
25,18.50,21.21,1.71,0,1020
25.60,19.50,21.69,1.42,0,1021
25.90,19.10,22.43,1.60,0,1022
26.10,21.10,23.17,1.42,0,1023
24.40,20.10,22.12,1.42,0,1024
24.20,20.30,22.31,1.27,0,1025
29.70,20,24.11,2.27,0,1026
30.60,23.90,26.31,1.74,0,1027
27.70,21.90,24.93,1.49,0,1028
23.50,19.30,21.12,1.35,0,1029
25.50,19.50,22.13,1.45,0,1030
25,18.50,21.85,1.50,0,1031
25.70,19.90,22.26,1.57,0,1032
23.80,19.60,21.58,1.17,0,1033
26.10,18.40,22.87,1.99,0,1034
23.60,19.50,21.36,1.27,0,1035
23.30,19.10,21.48,1.20,0,1036
25,19.80,22.92,1.50,0,1037
27.40,21.80,24.60,1.60,0,1038
27.10,19.60,23.24,1.92,0,1039
26.40,21.80,23.88,1.31,0,1040
29.70,22.60,26.39,1.71,0,1041
31.40,20.90,24.31,2.36,0,1042
26.20,20.80,23.47,1.21,0,1043
29.10,21.20,24.30,1.81,0,1044
29.10,22.60,25.32,1.59,0,1045
25.80,21.50,23.48,1.41,0,1046
28.20,21.50,23.79,1.78,0,1047
25.90,20.50,23.28,1.44,0,1048
28.80,22.90,26.59,1.54,0,1049
29.80,24.80,27.20,1.30,0,1050
25.90,18,23.36,1.68,0,1051
25.60,20,22.69,1.73,0,1052
24,17.20,20.72,1.91,0,1053
25.50,20.20,22.53,1.48,0,1054
22.90,19.50,21.30,1,0,1055
27.20,20.30,23.24,2.10,0,1056
24.90,20.10,22.46,1.32,0,1057
29.60,20.20,23.55,2.53,0,1058
26.10,20.60,22.48,1.49,0,1059
31.10,24.90,26.95,1.43,0,1060
30,24.40,26.65,1.55,0,1061
25.20,19.70,21.85,1.36,0,1062
26.30,20.10,22.38,1.57,0,1063
25.50,18.90,21.97,1.83,0,1064
25.30,19.10,21.51,1.50,0,1065
28,21.50,23.42,1.74,0,1066
24.20,19.20,21.64,1.43,0,1067
27.50,21,23.76,1.65,0,1068
24,18.70,21.70,1.45,0,1069
22.90,18.40,21.27,1.29,0,1070
27.10,17.20,21.70,2.30,0,1071
24.80,21.10,22.32,1.15,0,1072
29.30,21.20,24.78,1.67,0,1073
29.80,24.20,26.53,1.48,0,1074
26.60,21.50,24.86,1.17,0,1075
27.10,20.20,23.47,1.49,0,1076
26.80,20.10,23.23,1.74,0,1077
26.70,20,23.41,1.66,0,1078
28.30,21.90,25.52,1.69,0,1079
27.90,22.40,24.93,1.23,0,1080
29.10,23,26.09,1.71,0,1081
27.70,22.10,24.32,1.77,0,1082
27.10,22.30,25.12,1.21,0,1083
28.80,22.80,25.34,1.51,0,1084
29.40,24.50,26.45,1.20,0,1085
31.50,22.20,24.87,2.18,0,1086
27.70,20.70,24.74,1.70,0,1087
27.30,21.10,24.11,1.70,0,1088
26.60,21.80,24.31,1.39,0,1089
25.80,20.10,22.91,1.61,0,1090
27.90,22.10,24.31,1.75,0,1091
28.20,23.10,25.60,1.51,0,1092
30.70,20.70,23.93,2.16,0,1093
30.20,23.10,25.81,1.49,0,1094
26.80,22.80,24.97,1.29,0,1095
27.60,22.10,25.18,1.54,0,1096
28.40,21.50,24.59,2.41,0,1097
29,21.70,24.94,1.41,0,1098
25.80,20.60,23.26,1.07,0,1099
27.90,21.80,24.68,1.84,0,1100
28.50,22.80,24.95,1.62,0,1101
31.60,22.80,25.54,2.48,0,1102
28.90,22.50,25.64,1.58,0,1103
26.40,21.90,23.97,1.40,0,1104
27.10,21.90,24.41,1.48,0,1105
27,22.20,24.06,1.23,0,1106
29.60,23,25.39,1.67,0,1107
29.20,23.20,25.33,1.52,0,1108
28.80,21.80,24.48,1.61,0,1109
26.70,23.70,25.05,1.01,0,1110
30.50,22,26.24,2.18,0,1111
26,22.20,24.50,1.27,0,1112
24.70,19.90,21.79,1.18,0,1113
28,22,24.29,1.81,0,1114
28.20,23.90,25.98,1.51,0,1115
25.70,20.80,23.32,1.23,0,1116
25.80,21.80,23.66,1.12,0,1117
26.20,22.80,24.36,1.09,0,1118
25.40,21.20,23.85,1,0,1119
27.60,21.30,24.07,1.81,0,1120
26.90,21.50,23.98,1.49,0,1121
24.60,20.90,22.29,0.85,0,1122
26.20,20.50,23.53,1.59,0,1123
30.60,21.30,24.15,2.87,0,1124
26.80,22.20,24.63,1.33,0,1125
24.10,20.30,22.70,1.20,0,1126
29.30,23.10,26.01,1.33,0,1127
28.20,21.40,25.35,1.64,0,1128
28.50,20.10,23.80,1.88,0,1129
26.90,22.10,23.84,1.26,0,1130
28.80,22.60,25.25,1.68,0,1131
29.70,22.50,24.26,1.96,0,1132
28.30,22.30,25.10,1.68,0,1133
30.70,21.90,26,2.47,0,1134
27.20,22.80,25.02,1.39,0,1135
26.50,22.80,24.20,0.87,0,1136
29.10,24.20,26.87,1.32,0,1137
29.60,24.10,26.35,1.54,0,1138
27.20,22,24.53,1.24,0,1139
27.50,21.60,25.27,1.27,0,1140
26.10,22.90,24.68,0.95,0,1141
27.70,20.50,23.22,1.79,0,1142
26.50,21.40,23.44,1.39,0,1143
26.60,20.30,23.24,1.72,0,1144
28.50,20.20,23.86,1.76,0,1145
24.90,20,22.04,1.44,0,1146
24.50,20.60,22.30,0.98,0,1147
26.40,21.10,24.07,1.45,0,1148
24.60,20.50,22.15,1.17,0,1149
24,18.20,21.33,1.50,0,1150
28.70,21.70,24.68,2,0,1151
26.50,21.40,24.22,1.26,0,1152
30,21.90,24.47,1.94,0,1153
25.90,20.20,23.14,1.45,0,1154
25.30,22.50,23.95,0.84,0,1155
26.80,20.60,23.62,1.55,0,1156
29,21.50,24.31,2.05,0,1157
27.90,22.90,25.17,1.40,0,1158
29.80,22.70,25.45,1.61,0,1159
27.30,22.40,24.88,1.37,0,1160
27.60,21.30,24.16,1.69,0,1161
30.20,22.20,25.23,1.92,0,1162
25.50,21.20,23.11,1.24,0,1163
26.50,20.40,23.95,1.37,0,1164
24.60,19.80,22.24,1.24,0,1165
28.10,21.50,24.39,1.76,0,1166
26.10,22.40,23.80,1.08,0,1167
26.20,20.50,23.68,1.61,0,1168
26.10,21.10,23.65,1.59,0,1169
24.60,20.40,22.63,1.03,0,1170
26.80,22.10,24.29,1.34,0,1171
25.60,20.90,23.21,1.40,0,1172
27.80,21.20,24.64,1.73,0,1173
26.30,21.70,23.64,1.36,0,1174
25.80,21,23.09,1.38,0,1175
26.90,19.60,22.44,1.66,0,1176
25.30,21.40,23.38,1.16,0,1177
26.20,20.70,22.90,1.73,0,1178
24.80,20,22.54,1,0,1179
24,18.10,21.98,1.42,0,1180
24.70,21,22.95,1.06,0,1181
24.90,20.20,22.95,1.23,0,1182
26.80,21.20,24.27,1.64,0,1183
23.70,19.70,22.06,1.09,0,1184
24.70,21.40,23.16,0.97,0,1185
23.90,19.80,21.89,1.28,0,1186
25.10,18.90,22.27,1.60,0,1187
28.50,21.10,24.29,2.15,0,1188
25.30,18.70,22.05,1.87,0,1189
23.90,19.30,21.87,1.34,0,1190
24.50,19.10,22.21,1.31,0,1191
25.60,20.50,22.96,1.49,0,1192
25.70,21,22.36,1.14,0,1193
25.60,21.30,22.93,1.17,0,1194
26.20,21.30,23.21,1.25,0,1195
25.60,21,23.46,1.23,0,1196
25.70,18.20,22.67,1.94,0,1197
25.80,21.30,24.06,1.20,0,1198
26.30,20.10,23.25,1.59,0,1199
28,23.80,25.44,1.15,0,1200
26.60,22.20,24.59,1.23,0,1201
24.40,19.90,22.63,1.18,0,1202
22.90,20.50,21.80,0.78,0,1203
25.20,20,22.91,1.33,0,1204
25.10,20.90,23.03,1.13,0,1205
25.80,21.70,23.79,1.15,0,1206
24.20,19.20,21.79,1.40,0,1207
29.90,21.60,25.03,2.22,0,1208
27.80,22.40,25.19,1.48,0,1209
26,20.40,23.33,1.42,0,1210
30.70,24.30,27.38,1.61,0,1211
26.90,22.20,25.03,1.30,0,1212
25.60,20.30,23.20,1.59,0,1213
28.70,22.30,25.62,1.56,0,1214
28.70,22.60,25.57,1.46,0,1215
29.10,22.30,25.33,1.99,0,1216
26.60,21.90,24.33,1.45,0,1217
24.20,20.10,22.90,1.13,0,1218
29.30,20.80,24.39,2.21,0,1219
26.80,22.30,24.65,1.13,0,1220
26.70,21.60,24.21,1.38,0,1221
28.40,20.40,23.43,1.82,0,1222
27.30,24,25.31,1.05,0,1223
23.60,19.70,22.42,1.05,0,1224
27.30,19.30,22.93,1.98,0,1225
28.80,23.50,26.19,1.53,0,1226
26.20,21.30,24.13,1.23,0,1227
28.70,23.20,26.22,1.38,0,1228
27.30,22.60,24.82,1.13,0,1229
28.50,23.90,26.24,1.39,0,1230
27.10,21.70,24.41,1.35,0,1231
29.40,23.60,26.40,1.84,0,1232
30.90,23,25.63,1.73,0,1233
26.80,20.70,24.43,1.60,0,1234
27.60,22.50,25.26,1.20,0,1235
29.70,23,26.71,1.75,0,1236
25.50,21.20,23.27,1.33,0,1237
25.70,21.10,23.36,1.32,0,1238
24.80,20.80,22.81,1.27,0,1239
27.80,20.50,23.67,1.72,0,1240
28.40,22.30,25.33,1.42,0,1241
26.50,20.90,23.19,1.49,0,1242
35.80,22.20,24.63,2.80,0,1243
26.40,20,22.78,1.68,0,1244
24.70,19.80,22.69,1.34,0,1245
28.60,23,25.40,1.49,0,1246
26.50,20.40,23.37,1.46,0,1247
30,23.80,26.66,1.55,0,1248
27.30,22.30,24.64,1.58,0,1249
27,22.60,24.51,1.23,0,1250
29.70,21.50,24.64,2.34,0,1251
27.50,23.30,25.66,1.17,0,1252
27.40,22.60,25.67,1.12,0,1253
24,19.10,21.40,1.41,0,1254
26.60,22.10,23.76,1.16,0,1255
25.90,20,23.08,1.47,0,1256
24.70,19.20,22.03,1.44,0,1257
26.10,21.10,23.57,1.46,0,1258
26,20.90,23.04,1.38,0,1259
27,19.80,23.11,1.94,0,1260
29.10,24.90,26.89,1.19,0,1261
27,22.80,24.98,1.09,0,1262
27.90,20.40,24.05,2.06,0,1263
27.20,21.10,25.05,1.52,0,1264
28.30,23.20,25.10,1.24,0,1265
26.20,18.40,22.39,1.52,0,1266
26.70,21.40,24.22,1.58,0,1267
25.40,21.80,23.60,0.85,0,1268
28.80,19.70,23.84,1.83,0,1269
28.10,20.60,23.36,1.86,0,1270
27,22.20,24.38,1.61,0,1271
25.40,20.80,23.68,1.16,0,1272
24.90,19.40,22.08,1.55,0,1273
27.40,24.40,26.06,0.90,0,1274
27.70,23.60,25.25,1.18,0,1275
26.70,20,23.41,2.07,0,1276
29.20,23.30,26.25,1.28,0,1277
27.60,23.30,25.82,1.17,0,1278
24,18.60,21.36,1.50,0,1279
25.70,20.60,22.64,1.47,0,1280
26,17.60,21.24,1.93,0,1281
27.10,21.90,24.78,1.57,0,1282
25.70,21.30,23.37,1.30,0,1283
26,16.70,20.36,2.88,0,1284
28.90,23.10,25.64,1.39,0,1285
27.20,23,24.69,1.06,0,1286
26.80,18.90,22.64,2,0,1287
25.50,22.90,24.33,0.75,0,1288
25.40,20.20,22.31,1.66,0,1289
25,19.40,22.69,1.56,0,1290
24.90,19.70,22.32,1.28,0,1291
27,20.30,22.84,1.75,0,1292
26.90,21.50,23.75,1.26,0,1293
25.40,20.10,22.46,1.39,0,1294
30.40,22.90,25.37,1.75,0,1295
28.40,23.50,26.03,1.26,0,1296
29.10,24.30,26.26,1.30,0,1297
30.10,23,25.99,1.85,0,1298
26.40,21.80,23.79,1.29,0,1299
34.70,21.90,25.15,2.82,0,1300
27.20,20.80,23.27,1.93,0,1301
27.80,21.70,25.07,1.39,0,1302
26.10,21,23.50,1.12,0,1303
28.20,20.90,24.26,1.86,0,1304
26.10,21.90,24.46,1.20,0,1305
26.90,22,24.23,1.35,0,1306
27.80,20.50,24.97,2,0,1307
28.70,23.60,25.74,1.37,0,1308
26.80,23,24.69,0.78,0,1309
27.70,23,25.51,1.18,0,1310
26.70,21.90,24.33,1.18,0,1311
24.70,19.80,22.03,1.26,0,1312
28.30,20.40,22.90,1.99,0,1313
29.50,23.60,25.98,1.39,0,1314
26,18.30,22.37,1.81,0,1315
26.10,22.40,23.93,1.19,0,1316
25.50,20.30,22.57,1.26,0,1317
25.80,18.80,22.38,1.84,0,1318
26.40,20.40,23.59,1.76,0,1319
25.60,21.80,23.55,1.10,0,1320
25.30,19.10,22.32,1.68,0,1321
28.80,24.10,25.91,1.17,0,1322
27.80,23.20,25.72,1.24,0,1323
26.10,21.70,24.38,1.25,0,1324
26.40,20.10,22.89,1.93,0,1325
27.30,22.70,25.13,1.43,0,1326
27,22.90,24.69,1.17,0,1327
25.80,19.60,22.88,1.63,0,1328
26.70,20.90,23.84,1.57,0,1329
24.50,20.10,22.76,1.19,0,1330
25.80,20.90,23.01,1.60,0,1331
29.70,22.40,26.45,2.20,0,1332
26.20,22.50,24.58,1.06,0,1333
28,22.70,25.12,1.39,0,1334
32.20,22,26.21,2.17,0,1335
29.90,22.70,25.64,1.53,0,1336
25.20,19.30,22.59,1.49,0,1337
27.30,22.10,25.11,1.35,0,1338
25.10,20.70,23.24,1.29,0,1339
27.40,20.90,24.18,1.70,0,1340
26.80,21.80,24.16,1.22,0,1341
25.50,20.60,23.48,1.24,0,1342
27,23.10,25.02,1.12,0,1343
26,18.50,23.14,1.96,0,1344
28.50,23.60,25.76,1.21,0,1345
25.50,22,23.72,1.19,0,1346
27.70,20.20,23.85,1.91,0,1347
27.30,23.30,24.83,1.14,0,1348
24.60,18.80,22.03,1.56,0,1349
26.10,20.60,23.72,1.53,0,1350
26.70,21.40,24.05,1.18,0,1351
25.70,19.90,23.04,1.64,0,1352
26.20,21.70,23.62,1.16,0,1353
27.80,20.20,22.69,1.64,0,1354
26.60,21.90,24.41,1.36,0,1355
28.40,21.50,24.85,1.65,0,1356
27.50,23.70,25.78,1.12,0,1357
25.30,21.30,23.21,1.02,0,1358
25.20,19,22,1.87,0,1359
28.80,23.30,26.09,1.46,0,1360
26.40,17.70,22.23,2.46,0,1361
29.70,22.10,25.87,1.80,0,1362
29.20,20.50,24.27,1.86,0,1363
27.40,21.30,24.23,1.40,0,1364
27.30,21.70,24.07,1.69,0,1365
24.70,21.70,23.21,1.03,0,1366
26.90,22,24.71,1.41,0,1367
26.70,19.20,22.66,2.15,0,1368
27.60,21.40,24.19,1.69,0,1369
26.80,21.80,24.18,1.59,0,1370
30.80,22.20,26.63,2.07,0,1371
28.70,22.80,25.45,1.46,0,1372
29.30,23.50,26.08,1.40,0,1373
25.60,21.50,23.44,1.06,0,1374
27.40,19.70,24.61,1.87,0,1375
28.90,24.40,26.55,1.30,0,1376
25.70,19.70,22.73,1.87,0,1377
26.90,22.70,24.61,1.17,0,1378
26,20.90,23.39,1.48,0,1379
24.90,19.60,22.79,1.41,0,1380
27.30,21.90,24.79,1.55,0,1381
24.90,19.90,22.17,1.53,0,1382
28.60,23.20,26.28,1.74,0,1383
29.80,23.20,26.07,1.60,0,1384
25.60,21.80,23.77,1.16,0,1385
27.20,20.90,24.20,1.69,0,1386
25.20,21.10,22.68,1.18,0,1387
25.20,18.30,22.33,1.58,0,1388
26.90,19.30,22.78,2.11,0,1389
26.60,21.20,23.85,1.44,0,1390
25,19.70,22.73,1.28,0,1391
26.40,20.50,22.98,1.49,0,1392
28.20,20,24.01,1.84,0,1393
28.10,21.60,24.39,1.61,0,1394
26.10,19.90,23.36,1.67,0,1395
27.20,22.90,25.21,1.13,0,1396
28,21.80,25.71,1.63,0,1397
30.50,19.60,23.08,2.42,0,1398
