Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N
84.20,17,23.59,14.41,0,706
24.40,18,21.61,2.06,0,707
24,17.60,20.61,1.69,0,708
23.20,17.10,20.44,1.73,0,709
84.30,17.10,23.22,14.52,0,710
23.30,16.90,19.64,1.97,0,711
84.20,15.50,23.13,14.57,0,712
26.40,16.60,20.86,2.37,0,713
23.70,15,19.99,2.28,0,714
26,18.10,22.47,2.09,0,715
25.70,16.20,22.40,2.47,0,716
83.899990,15.30,22.85,14.51,0,717
84,17,24.18,14.23,0,718
26.90,17.50,21.68,3.04,0,719
25.20,15.60,21.20,2.69,0,720
24.90,19,21.16,1.77,0,721
26.70,18.60,21.95,2.18,0,722
24.40,15.90,19.74,2.23,0,723
26.60,16.70,20.81,2.44,0,724
25.50,17.60,21.06,2.39,0,725
26,19.30,21.46,1.64,0,726
26.70,17,20.30,2.48,0,727
23.10,16.30,19.94,1.98,0,728
25.40,17.90,21,1.92,0,729
23.30,15.90,19.45,2.08,0,730
22.10,13.80,19.13,2.20,0,731
22.80,17,19.72,1.73,0,732
23.50,16.90,20.08,1.97,0,733
22.20,15.90,19.88,1.62,0,734
