Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N
9.30,5.90,7.50,1.05,0,708
13.30,7.30,9.96,1.76,0,709
11.30,6.10,9.01,1.45,0,710
10.10,5.30,7.95,1.40,0,711
13.40,8.80,11.43,1.21,0,712
11.80,6.20,8.92,1.45,0,713
8.90,5.60,7.52,0.88,0,714
15.20,6.60,8.72,1.95,0,715
9.10,4.90,7.50,1.08,0,716
12.60,6.50,9.15,1.52,0,717
12.70,6.70,9.08,1.58,0,718
10.20,5.30,8.51,1.53,0,719
9.60,5.10,7.16,1.02,0,720
9.80,6.10,7.89,1.02,0,721
10.40,6.30,8.61,0.97,0,722
10.20,6.70,8.17,0.96,0,723
10.80,5.70,8.01,1.29,0,724
12.80,6.30,9.06,1.60,0,725
10.60,5.70,8.39,1.21,0,726
19.50,6.50,8.64,2.77,0,727
9,5.50,7.34,0.95,0,728
9.50,5.90,8.10,1,0,729
10.40,5.80,8.04,1.21,0,730
10.30,5.70,8.18,1.24,0,731
9.50,4.30,7.15,1.57,0,732
13.30,8.50,10.27,1.24,0,733
12.50,8.40,10.17,1.01,0,734
12.40,9,10.35,0.97,0,735
13.30,7.30,10.23,1.29,0,736
10.90,6.90,9.01,1.04,0,737
12.70,8.40,10.18,1.23,0,738
12.80,7.70,9.99,1.38,0,739
10.40,6.90,8.57,0.85,0,740
12.30,8.20,10.46,0.99,0,741
11.80,6.90,9.69,1.24,0,742
14.80,8,9.80,1.53,0,743
11.40,5.60,8.47,1.32,0,744
13.70,8.60,11.49,1.37,0,745
16.30,7.10,9.02,1.91,0,746
16.90,8.90,10.95,1.75,0,747
10.60,7.50,9.17,1.01,0,748
13.20,8,9.95,1.44,0,749
10.30,6.20,8.45,1.08,0,750
12.20,7,9.20,1.30,0,751
11.20,7,8.47,1.01,0,752
13,6.90,9.21,1.70,0,753
10.10,6.10,8.01,1,0,754
10.90,7.50,9.16,0.78,0,755
8.70,5.60,7.28,0.79,0,756
10.70,7.10,9.10,1.16,0,757
10.90,7.90,9.58,0.77,0,758
10.60,6.70,8.76,1.14,0,759
11.50,6.60,8.88,1.33,0,760
11.50,8.20,9.67,0.86,0,761
25.20,7.70,10.03,3.68,0,762
10.90,7,8.98,1.18,0,763
13.10,5.70,8.93,1.48,0,764
12.60,7.80,10.08,1.43,0,765
10.90,6.40,8.91,1.29,0,766
11.30,7.70,9.40,1.07,0,767
11.40,6.40,8.46,1.19,0,768
11.70,8.10,9.60,0.99,0,769
11.40,7.40,9.59,1.05,0,770
11.40,8.10,10.01,0.97,0,771
11.60,7.60,9.21,1.16,0,772
12.80,8.10,9.93,1.31,0,773
10,6.50,8.08,1.18,0,774
10.50,6.20,8.58,1.24,0,775
11.70,6.10,8.53,1.63,0,776
16.30,7.40,9.60,2.05,0,777
10.90,6,8.77,1.08,0,778
11.10,7.80,9.53,0.97,0,779
11.80,6.10,8.64,1.37,0,780
10.60,6.90,8.82,1.24,0,781
10.60,6.50,8.25,1.08,0,782
8.70,5.80,7.20,0.81,0,783
9.20,5.40,7.32,1.04,0,784
12.20,7.20,9.18,1.44,0,785
10,6.10,7.91,1.13,0,786
10.70,6.60,8.50,1.04,0,787
10.40,6.10,8.11,1.23,0,788
12.50,6.80,9.53,1.56,0,789
10.80,5.90,8.77,1.31,0,790
11.30,7.40,9.01,1.13,0,791
10.70,5.80,8.50,1.32,0,792
11.90,6.60,8.83,1.36,0,793
9.40,6.20,7.70,0.78,0,794
14.30,5.90,9.32,1.57,0,795
11.30,4.90,7.89,1.62,0,796
12.30,6.30,9.03,1.70,0,797
11.50,6.60,8.29,1.16,0,798
11.20,4.60,7.63,1.64,0,799
11.50,7.20,8.87,1.24,0,800
10.90,6.60,9.37,1.13,0,801
12.40,6.80,8.75,1.38,0,802
11,7.40,9.45,0.92,0,803
10.80,5.90,7.97,1.25,0,804
10.60,6.60,9.22,1.04,0,805
10.20,6.90,8.52,0.95,0,806
10.10,7.60,8.83,0.73,0,807
12.60,6.40,8.95,1.73,0,808
11.80,6.20,9.68,1.42,0,809
11.70,6.80,9.70,1.23,0,810
11.10,7.30,8.45,0.99,0,811
11.60,8.40,9.48,0.84,0,812
10.10,6.30,7.91,0.97,0,813
10.60,7.90,9.04,0.80,0,814
12,5.30,9.01,1.58,0,815
11.70,7.90,9.73,1.10,0,816
11.40,7.70,9.63,0.92,0,817
12.40,9.60,10.97,0.91,0,818
11.70,6.90,9.25,1.27,0,819
12,9,10.24,0.85,0,820
11.80,7.40,9.99,1.10,0,821
11.60,8.70,10,0.86,0,822
10.40,6.80,8.62,1.06,0,823
12.70,6.50,8.93,1.38,0,824
14.50,8.30,10.63,1.42,0,825
11.20,5.80,8.24,1.59,0,826
12.20,8.60,10.19,1.02,0,827
12.70,7.20,9.98,1.28,0,828
11.20,7.70,9.14,0.96,0,829
14.80,9.20,11.17,1.49,0,830
12.50,8.40,9.88,0.97,0,831
13.10,6.90,9.53,1.30,0,832
11.60,8.10,9.76,0.97,0,833
11.30,6.90,9.06,1.20,0,834
11.10,7.70,9.37,0.91,0,835
11.90,7.80,10.05,1.01,0,836
14.90,7,9.07,1.92,0,837
11.20,7.50,9.23,1.03,0,838
11.30,8,9.69,1.07,0,839
12.30,8.40,10.13,0.94,0,840
10.80,8.50,9.47,0.73,0,841
12,7.80,9.56,1.18,0,842
11.70,7.60,9.63,1.11,0,843
12.50,7.90,9.92,1.18,0,844
11.90,7.60,9.60,1.04,0,845
14,8.10,10.38,1.54,0,846
12.20,9.10,10.37,0.75,0,847
11.60,8.50,10.13,0.99,0,848
13,8.40,10.33,1.13,0,849
13.80,7,10.74,1.93,0,850
12.50,8,9.82,1.26,0,851
11.60,6.70,10.06,1.37,0,852
12.20,8.50,9.84,0.99,0,853
13,7.70,10.06,1.63,0,854
11.60,8,9.73,0.97,0,855
12.60,7.40,9.93,1.45,0,856
11.70,7.80,9.70,0.91,0,857
12.50,9.40,10.59,0.87,0,858
10.90,7.60,9.56,0.98,0,859
14.30,7.70,10.35,1.69,0,860
12,8,9.88,0.92,0,861
11.60,8.10,9.88,0.84,0,862
12.90,7.80,9.67,1.18,0,863
15.50,8.10,10.89,1.59,0,864
11.90,8.20,9.58,0.99,0,865
11.70,8,9.94,0.89,0,866
12.80,7.60,9.84,1.34,0,867
11.40,8.10,10.12,1.13,0,868
11.90,7.90,9.41,1.05,0,869
11.70,8.60,10.22,0.94,0,870
11.60,7.80,9.61,1.10,0,871
13.70,9,11.25,1.23,0,872
12.50,8.80,10.82,0.99,0,873
13,9.20,10.72,1.03,0,874
12.10,7.80,9.62,1.09,0,875
12.40,8.70,10.53,1.16,0,876
12.70,8.40,10.04,1.06,0,877
13.10,8.50,10.53,1.14,0,878
13.20,8.80,10.34,1.09,0,879
11.60,6.90,9.28,1.35,0,880
10.40,5.70,8.55,1.20,0,881
10.30,6.50,8.89,1,0,882
9.80,6.30,8.04,0.95,0,883
16.30,6.90,9.75,2,0,884
12.20,6.30,8.49,1.28,0,885
12.60,6.90,8.75,1.57,0,886
11.30,5.10,8.29,1.48,0,887
9.80,5.90,7.88,0.96,0,888
9.90,5.90,7.45,1.05,0,889
11,6.80,8.51,1.19,0,890
13.10,6.10,7.96,1.46,0,891
10.70,6.80,8.55,1.12,0,892
37.80,6.40,10.45,6.69,0,893
12.20,7.30,10.10,1.14,0,894
10.60,7.60,9.15,0.86,0,895
11.10,8.10,9.88,0.79,0,896
11.10,7.10,9.50,1.10,0,897
10.80,6.30,8.92,1.16,0,898
10,6,8,1.03,0,899
10.20,7,8.74,0.79,0,900
11.40,6.50,8.67,1.36,0,901
10.20,6.50,8.05,1.06,0,902
12.10,6.10,8.61,1.57,0,903
10.60,6.40,8.29,1.13,0,904
11.10,6.10,9.06,1.46,0,905
10.60,5.60,8.02,1.41,0,906
11.10,4.30,8.78,1.44,0,907
9.50,6.50,8.30,0.82,0,908
11.30,8,9.55,0.90,0,909
10.50,7.20,8.92,0.95,0,910
11.50,6.70,8.16,1.26,0,911
11.20,6.90,9.04,1.09,0,912
13.10,8.50,10.88,1.16,0,913
21,8.40,10.82,2.64,0,914
11.30,8.90,9.97,0.72,0,915
12.90,9.60,10.94,0.91,0,916
12.40,8.20,10.29,0.93,0,917
13.40,8.70,10.86,1.24,0,918
11.30,7.90,9.73,0.99,0,919
11.70,8.50,9.85,0.77,0,920
14.10,8.40,11.10,1.35,0,921
13.10,7.70,9.46,1.21,0,922
15.10,9.10,11.19,1.35,0,923
15.50,8.50,10.18,1.62,0,924
24.90,9.60,11.97,3.32,0,925
12.60,8.30,10.57,1.18,0,926
13.10,7.70,10.42,1.30,0,927
14.20,7.20,10.50,1.84,0,928
12.10,9.20,10.67,0.80,0,929
13.70,10,11.34,1.01,0,930
13.10,9.10,11.47,0.92,0,931
12.20,9.20,10.32,0.70,0,932
13.40,8.30,10.31,1.31,0,933
11.10,8.10,9.57,0.87,0,934
11.70,8,9.90,0.96,0,935
13.90,9,11.65,1.26,0,936
12.50,8.20,10.13,1.08,0,937
11.90,7,9.49,1.29,0,938
12,8.20,9.76,1.14,0,939
11.90,9,10.09,0.77,0,940
14.70,7.30,9.85,1.72,0,941
12.80,7.70,9.71,1.41,0,942
12.30,8.50,10.11,1.03,0,943
11.70,8.30,10.29,0.90,0,944
14.50,8.70,10.86,1.50,0,945
12.40,7.60,10,1.37,0,946
13.90,9.30,10.58,1.07,0,947
13.40,8.40,10.39,1.30,0,948
12.80,9.10,10.35,1.10,0,949
11.90,8.10,10.01,0.99,0,950
13.80,8.60,11.28,1.37,0,951
20.30,8,11.65,2.97,0,952
13.80,9.30,11.74,1.39,0,953
14.90,7,9.70,1.67,0,954
17.40,8.90,11.64,1.90,0,955
12.50,8.30,10.95,1.29,0,956
13.20,9,10.95,1.08,0,957
13,8.50,10.44,1.09,0,958
13.60,9.10,11.69,1.28,0,959
14.40,8.30,10.65,1.25,0,960
13.40,9.10,10.82,1.08,0,961
13.10,7.90,10.55,1.57,0,962
13.70,8.40,10.95,1.34,0,963
13.50,9.20,10.85,0.99,0,964
12.20,8.60,10.69,0.92,0,965
12.30,8.90,10.66,1.08,0,966
11.50,8.60,10.25,0.82,0,967
11.70,9,10.48,0.92,0,968
14.30,9.60,11.39,1.15,0,969
12,7.40,9.95,1.26,0,970
11.80,7.90,10.50,1.18,0,971
12.60,8.30,10.89,1.08,0,972
14.60,8.40,10.63,1.37,0,973
11.80,8.10,10.38,0.89,0,974
14.20,7.80,10.98,1.42,0,975
12.90,9,10.11,0.90,0,976
13.70,8.90,11.22,1.18,0,977
13.60,9.10,10.72,1.21,0,978
13.30,8.20,10.84,1.15,0,979
13.10,9.50,11.14,1.14,0,980
12.90,9,10.90,1.11,0,981
13.80,9.20,11.53,1.26,0,982
11.40,6.40,9.23,1.51,0,983
12.20,8.10,10.05,1.14,0,984
11.90,8.60,10.37,1.02,0,985
12.60,7.80,10.13,1.27,0,986
12.80,7.10,9.95,1.49,0,987
11.50,8.20,9.85,0.93,0,988
12.50,9,10.32,0.89,0,989
13,7.80,10,1.22,0,990
11.90,7.20,9.62,1.36,0,991
11.40,8.10,9.42,0.76,0,992
11.80,8,9.94,1.02,0,993
13.30,6.90,9.66,1.37,0,994
11.20,7.50,9.19,1.04,0,995
11.60,7.90,9.99,1.09,0,996
11.80,8.40,9.86,0.93,0,997
11.30,6.90,9.24,1.23,0,998
10.70,7.50,9.44,0.99,0,999
11.90,7.40,9.77,1.07,0,1000
11.20,6.60,9.63,1.09,0,1001
11,6.70,8.42,1.20,0,1002
11.40,7.10,9.38,1.34,0,1003
11.10,8.10,9.54,0.75,0,1004
13.30,7.70,10.22,1.61,0,1005
11.20,6.90,8.76,1.23,0,1006
11.90,7.90,9.75,1.02,0,1007
14,6.80,9.46,1.73,0,1008
11.90,7.20,8.96,1.27,0,1009
12.30,7.30,8.93,1.27,0,1010
12.50,9.40,10.78,1.11,0,1011
11.50,7.50,9.60,1.12,0,1012
12.70,8.20,9.85,1.22,0,1013
11.80,7.60,9.49,1.01,0,1014
13.30,8.20,10.69,1.39,0,1015
12.20,7.60,9.63,1.10,0,1016
12.20,7.40,9.87,1.12,0,1017
13.10,7.80,10.17,1.31,0,1018
11.70,7.50,9.72,1.04,0,1019
12.30,6.70,9.45,1.34,0,1020
12.90,7.40,10.06,1.40,0,1021
13,7.90,10.05,1.26,0,1022
12.60,7.50,9.70,1.35,0,1023
12,8.20,9.91,1.18,0,1024
19.10,7.90,10,2.40,0,1025
10.50,6.60,8.77,1.13,0,1026
10.20,6.60,8.51,1.09,0,1027
10,6.30,8.84,0.87,0,1028
9.90,6.40,8.22,0.83,0,1029
10.80,6.80,8.75,1.17,0,1030
12.70,7,9.01,1.33,0,1031
14.80,7.80,9.59,1.53,0,1032
13.80,6.90,9.62,1.69,0,1033
11.10,7.30,9.33,1.08,0,1034
13,6.70,8.74,1.34,0,1035
11.40,6.70,9.08,1.34,0,1036
10.90,8.30,9.31,0.73,0,1037
9.30,6.40,7.97,0.78,0,1038
11.10,7,8.86,1.10,0,1039
10,5.10,8.08,1.15,0,1040
9.70,6.80,8.07,0.87,0,1041
10.80,7.30,8.64,0.95,0,1042
17.60,7,9.13,2.19,0,1043
10.60,6.60,8.91,0.94,0,1044
13.40,7.50,9.80,1.45,0,1045
9.60,6.90,8.45,0.87,0,1046
10.80,8,9.11,0.81,0,1047
9.90,6.20,8.11,0.93,0,1048
11.70,7.20,9.28,1.33,0,1049
11.30,7.90,9.28,1.03,0,1050
13.60,7.30,9.84,1.42,0,1051
10.40,6.10,8.60,1.25,0,1052
12.90,6.10,9.70,1.70,0,1053
12.10,7.60,9.50,1.25,0,1054
11.10,7.10,9.23,1.07,0,1055
10.40,6.80,9.15,0.88,0,1056
10.90,7.10,8.96,1.01,0,1057
10.60,6.70,9.15,0.92,0,1058
11.30,7.40,8.72,1.01,0,1059
10.40,6.20,8.50,1.20,0,1060
11,6.30,7.91,1.08,0,1061
34.60,9.70,14.91,6.28,0,1062
29.80,7.20,14.07,4.88,0,1063
11.30,7.10,8.59,1.04,0,1064
10.10,7.40,8.66,0.77,0,1065
10.10,5.20,7.90,1.19,0,1066
12.20,5.70,8.38,1.23,0,1067
10.20,7.30,8.52,0.83,0,1068
10.20,5.90,7.74,1.14,0,1069
11.30,7.10,8.70,1.17,0,1070
11.40,7.20,9.05,1.23,0,1071
11,6.90,8.84,1.30,0,1072
11.30,6,8.66,1.27,0,1073
10.90,6.10,8.12,1.20,0,1074
11.60,6.10,8.88,1.56,0,1075
11.40,7.30,9.45,1.29,0,1076
15.40,8.10,9.58,1.59,0,1077
10.20,6.80,8.69,0.98,0,1078
11.40,7.40,9.20,1.23,0,1079
10.70,6.60,8.92,1.19,0,1080
12.20,8,9.90,1.17,0,1081
10.70,7.20,9.01,0.96,0,1082
12,7.30,9.57,1.42,0,1083
12.30,7.80,9.94,1.26,0,1084
11.20,7.20,8.74,1.04,0,1085
12.30,7.10,10.07,1.25,0,1086
14.40,6.60,9.40,1.77,0,1087
12.30,7.30,10.22,1.50,0,1088
11.20,9.10,9.89,0.67,0,1089
11.90,7.40,9.41,1.23,0,1090
12.70,7.40,9.90,1.48,0,1091
12.60,7,9.13,1.55,0,1092
14,7.90,10.28,1.64,0,1093
12.40,8.50,10.36,0.89,0,1094
12.70,9.10,10.86,0.99,0,1095
12.60,6.50,10.43,1.26,0,1096
12.10,8.40,10.01,0.89,0,1097
12.10,7.60,10.25,1.44,0,1098
12.30,9.10,10.68,0.73,0,1099
13,7.60,10.18,1.15,0,1100
19,8.20,10.69,2.48,0,1101
11.10,7.90,9.76,0.81,0,1102
11.90,8.10,9.99,1.09,0,1103
12.60,7.20,9.95,1.56,0,1104
11.80,8.30,9.95,1.10,0,1105
12.60,8.90,10.72,1.11,0,1106
12.30,9.80,11.06,0.79,0,1107
11.50,7.70,9.93,1.39,0,1108
12.10,8.40,10.01,1.01,0,1109
13.60,9.40,11.42,1.20,0,1110
12.10,7.80,10.41,1.07,0,1111
12.30,8.30,10.20,1.13,0,1112
11,6.20,9.07,1.06,0,1113
11.70,8.50,9.70,0.90,0,1114
12.30,9.40,10.57,0.87,0,1115
11.60,8.50,10.05,0.97,0,1116
11.50,7,9.79,1,0,1117
11.10,8.60,9.71,0.82,0,1118
11.90,9.40,10.37,0.66,0,1119
14,7.30,10.16,1.79,0,1120
11.60,8.30,10.07,1.04,0,1121
12.70,8.50,10.65,1.24,0,1122
12.90,8.80,10.58,1.11,0,1123
14.80,8.60,10.93,1.26,0,1124
12,8,10.26,1.11,0,1125
14.30,8.60,10.71,1.40,0,1126
12.40,8.50,10.82,0.92,0,1127
13.30,8.50,11.25,1.15,0,1128
12.30,8.70,10.80,0.93,0,1129
12.90,8.10,10.07,1.15,0,1130
14.30,9,11.36,1.38,0,1131
13.30,8.20,10.57,1.15,0,1132
13,7.50,10.11,1.10,0,1133
11.50,8.80,9.99,0.76,0,1134
12.40,7.80,10.32,1.24,0,1135
13.60,9.40,11.59,0.98,0,1136
28.50,8.90,11.26,4.13,0,1137
12.10,7.30,10.03,1.27,0,1138
11.50,7.50,10.27,1.11,0,1139
12.60,8.30,10.32,1.23,0,1140
16.70,9.30,12.41,1.75,0,1141
11.60,8.30,9.95,0.89,0,1142
11.40,7.70,9.61,0.97,0,1143
11.20,7.50,9.22,0.94,0,1144
12.90,7.80,9.86,1.49,0,1145
13.40,9,10.05,1.04,0,1146
11.70,8.40,9.84,0.85,0,1147
11.50,7.20,9.89,0.99,0,1148
10.70,8.70,9.77,0.61,0,1149
12.60,7.50,10.18,1.41,0,1150
12.50,8.70,10.41,1.28,0,1151
11.50,8.20,9.72,0.96,0,1152
11.70,7.40,9.94,1.16,0,1153
12.70,9,10.38,0.98,0,1154
12.70,7.30,10.19,1.41,0,1155
21.40,8.90,11.80,2.90,0,1156
12.30,8,9.83,1.28,0,1157
13.20,8.90,10.64,1.10,0,1158
11.90,8.50,10.17,0.98,0,1159
11.20,7.80,9.48,1,0,1160
13.30,8.70,10.35,1.26,0,1161
12,7.90,9.69,1.02,0,1162
19.90,9.80,11.38,2.19,0,1163
12.40,7.50,10.34,1.20,0,1164
13.10,8.10,9.92,1.39,0,1165
14.20,9,11.63,1.67,0,1166
11,8,9.97,0.70,0,1167
13.30,8.40,9.68,1.12,0,1168
11.80,7.30,9.68,1.08,0,1169
11,7.70,9.54,0.90,0,1170
14.20,8.60,11.12,1.49,0,1171
12.60,7.80,9.87,1.01,0,1172
11.30,8.30,9.71,0.92,0,1173
12.20,8.10,10.27,1.19,0,1174
12.30,9.10,10.89,0.85,0,1175
11.20,7.70,9.48,1.07,0,1176
11.10,8.20,9.69,0.94,0,1177
12.50,8.80,10.40,1.07,0,1178
12.50,8.40,10.22,1.31,0,1179
13,8.10,9.68,1.30,0,1180
11.80,7.30,9.75,1.02,0,1181
11.20,6.80,9.40,0.93,0,1182
14.40,9.40,11.32,1.59,0,1183
15.10,8,10.57,1.98,0,1184
12.90,8.70,10.36,1.23,0,1185
12.40,6.80,10.30,1.37,0,1186
14.20,9,11.55,1.52,0,1187
14.20,7.80,9.91,1.59,0,1188
12.40,8.70,10.01,1.11,0,1189
12.90,8.10,10.70,1.35,0,1190
15.30,9.20,12.01,1.98,0,1191
14.50,8.80,10.83,1.28,0,1192
12.70,9.20,10.85,1.08,0,1193
12.60,6.90,10.22,1.38,0,1194
16.10,9.50,11.84,1.61,0,1195
10.70,4.40,7.34,1.46,0,1196
11,6.10,8.85,1.28,0,1197
9.50,6,7.83,0.98,0,1198
11.10,7.10,8.69,1.19,0,1199
11.20,7.10,8.87,1.07,0,1200
9.30,6.30,7.83,0.90,0,1201
9.80,7,8.51,0.84,0,1202
11.40,7.20,8.97,0.99,0,1203
11.90,7.20,9.78,1.12,0,1204
11.50,7.70,9.29,1.04,0,1205
16.20,7.20,9.45,2.32,0,1206
13.90,8.80,10.56,1.18,0,1207
12.10,9.20,10.42,0.78,0,1208
12.50,9.20,10.74,1.11,0,1209
10.90,7.90,9.70,0.80,0,1210
12,8.90,10.48,1.05,0,1211
12.90,7.80,10.37,1.59,0,1212
41.20,7,11.40,7.13,0,1213
12.50,8.10,10.20,1.18,0,1214
14.40,9.10,11.61,1.41,0,1215
11.40,6.60,9.07,1.62,0,1216
12.40,8.10,10.17,1.15,0,1217
13.20,8.10,10.63,1.23,0,1218
12.40,8.50,10.48,0.98,0,1219
11.50,8.40,10,0.91,0,1220
13.40,8.60,11.14,1.17,0,1221
13.60,10,11.32,1.06,0,1222
13.80,7.20,10.82,1.48,0,1223
13.30,7.90,11.05,1.30,0,1224
12.90,9.30,11.24,1.20,0,1225
14.30,9.70,11.53,1.21,0,1226
13.40,9.60,11.31,0.93,0,1227
14.20,9.30,11.24,1.16,0,1228
14.40,9.40,11.73,1.42,0,1229
18.70,8.70,11.02,2.14,0,1230
12.80,7.50,10.54,1.27,0,1231
12.50,8.90,10.76,1.07,0,1232
13.20,9,10.98,1.14,0,1233
13.90,8.90,11.27,1.16,0,1234
12.80,8.10,10.84,1.31,0,1235
12.30,8,10.12,1.21,0,1236
12.20,7.70,9.99,1.40,0,1237
12.90,8.90,10.50,0.96,0,1238
13.90,8.50,10.58,1.05,0,1239
12.10,7.80,10.17,1.28,0,1240
14.60,8.70,11.62,1.23,0,1241
13.50,8.80,11.09,1.20,0,1242
12.80,8.90,11.26,0.97,0,1243
14.70,9.20,10.78,1.26,0,1244
15.20,9.40,11.56,1.39,0,1245
11.10,7.50,8.85,0.98,0,1246
12,7.90,10.14,1.06,0,1247
14.60,7.70,9.92,1.78,0,1248
11.90,6.90,9.02,1.19,0,1249
10.80,7.50,9.18,0.93,0,1250
10.50,6.70,8.86,1.01,0,1251
11.90,8.20,9.98,1.08,0,1252
13.90,7.60,10.91,1.46,0,1253
12.30,7.70,9.77,1.20,0,1254
13.60,8,10.34,1.41,0,1255
12.40,8.90,10.27,0.82,0,1256
12.20,8.10,10.14,1.09,0,1257
11.40,6.60,9.62,1.39,0,1258
13,8.30,10.29,1.33,0,1259
12.70,8,9.94,1.08,0,1260
13.20,8.30,10.36,1.36,0,1261
13,7.30,10.78,1.34,0,1262
12.30,7.90,10.18,1.19,0,1263
12.90,7.30,9.68,1.33,0,1264
13.20,7.30,9.92,1.33,0,1265
10.60,7.80,9.32,0.81,0,1266
10.50,7.50,8.74,0.91,0,1267
12.20,7.20,9.58,1.19,0,1268
13.30,9.30,10.59,1.02,0,1269
12.90,7.80,9.86,1.40,0,1270
12.90,8.50,10.15,1.12,0,1271
11.10,8.10,9.64,0.82,0,1272
11.30,8.30,9.95,0.97,0,1273
13,9,10.43,1.10,0,1274
11.90,8.50,10.01,1.08,0,1275
12.40,8.80,10.58,0.91,0,1276
12.20,8.50,10.47,0.98,0,1277
11.30,7.60,10.08,0.91,0,1278
12.20,9.10,10.14,0.99,0,1279
13.30,8.50,10.17,1.24,0,1280
11.70,8.70,10.18,0.73,0,1281
12.50,8,9.88,1.26,0,1282
13,8.70,10.71,1.17,0,1283
12.90,7,10.16,1.34,0,1284
14.70,6.70,10.17,1.70,0,1285
12.60,7.30,9.88,1.08,0,1286
12.30,8,9.87,1.09,0,1287
12.70,8.70,10.49,1.01,0,1288
13,8.50,10.31,1,0,1289
11.90,7.90,10.19,0.97,0,1290
11.90,8.50,10.06,1.07,0,1291
11.70,8.10,9.96,1.05,0,1292
13.80,7.40,10.36,1.79,0,1293
12.40,9.20,10.78,0.84,0,1294
13.90,9.50,11.77,1.11,0,1295
13.30,8.50,11.04,1.42,0,1296
14.30,8.50,11.10,1.58,0,1297
13.60,9.70,11.50,1.05,0,1298
13.60,8.70,11.71,1.14,0,1299
12.50,9.20,10.85,0.92,0,1300
14,7.50,10.99,1.76,0,1301
12.90,9.20,10.93,1.10,0,1302
13.60,10,11.57,0.98,0,1303
13.30,10.50,12.03,0.89,0,1304
14.10,8.20,11.28,1.71,0,1305
16.30,9.20,10.96,1.47,0,1306
14.10,10.40,11.66,1.09,0,1307
13.60,7.80,10.81,1.38,0,1308
14.40,9.70,11.31,1.37,0,1309
13.20,9.30,11.73,1.12,0,1310
13.50,9.30,11.26,1.01,0,1311
14.40,10.10,12.03,1.19,0,1312
13.40,9.80,11.45,1.11,0,1313
13.80,9.40,11.74,1.43,0,1314
14.50,9.80,11.78,1.31,0,1315
13.20,10.10,11.97,0.93,0,1316
14,8.10,11.06,1.41,0,1317
14.50,9.60,12.36,1.26,0,1318
13.50,9,11.38,1.23,0,1319
14.20,10.20,11.93,1.21,0,1320
13.60,10.20,11.72,1.04,0,1321
13.90,8.90,11.55,1.09,0,1322
13.30,8.90,10.98,1.09,0,1323
15.80,10.60,11.95,1.21,0,1324
13.20,8.60,11.58,1.14,0,1325
12.50,9.40,11.15,0.98,0,1326
14.20,9.40,11.38,1.25,0,1327
14.30,8.90,11.24,1.55,0,1328
13.40,8.90,11.27,1.20,0,1329
13,9.30,10.98,1.07,0,1330
12.90,9.20,10.89,1.10,0,1331
13.30,8.10,10.45,1.54,0,1332
12.40,8.90,10.95,0.88,0,1333
13.90,8.30,10.86,1.51,0,1334
13.10,8.60,10.86,1.41,0,1335
13.30,8.10,10.70,1.40,0,1336
11.80,7.70,9.39,1.01,0,1337
11.30,7.40,9.40,0.91,0,1338
13.40,7.90,10.65,1.43,0,1339
12.60,8.20,9.99,1.24,0,1340
12.60,9.50,11.10,0.78,0,1341
13.20,9.90,11.31,0.94,0,1342
17.50,9.70,11.71,1.67,0,1343
13.70,8.80,11.51,1.38,0,1344
17.20,9.30,11.49,1.72,0,1345
12.80,9.90,11.28,0.81,0,1346
15.20,9.60,12.07,1.43,0,1347
16.70,9.80,12.68,1.85,0,1348
13.20,10.30,11.43,0.87,0,1349
13.60,9.20,11.34,1.14,0,1350
14.30,9.30,11.17,1.34,0,1351
15.60,10.80,13.30,1.31,0,1352
12,7.70,10.13,1,0,1353
12.50,9.30,11.27,0.83,0,1354
13.90,8.10,10.96,1.61,0,1355
14.40,7.90,10.28,1.73,0,1356
11.70,8.30,10.37,0.87,0,1357
11.80,8.10,9.58,0.99,0,1358
12.80,8.50,10.78,1.33,0,1359
12.30,8.50,10.14,0.90,0,1360
12.10,8,9.82,1.26,0,1361
11.20,7.70,9.64,0.99,0,1362
14.10,9,10.99,1.33,0,1363
12.10,9,10.45,0.98,0,1364
12.80,8.60,10.34,1.05,0,1365
12.20,7.20,9.62,1.13,0,1366
15.20,9.50,11.48,1.62,0,1367
12,9,10.57,0.94,0,1368
14.30,8.80,11.52,1.34,0,1369
12.40,7.90,10.33,1.28,0,1370
12.20,9,10.76,0.93,0,1371
13.30,7.20,11.09,1.34,0,1372
13,7.50,10.29,1.71,0,1373
11,4.50,8.68,1.79,0,1374
13.20,8.90,10.93,1.17,0,1375
13,8.50,10.99,1.14,0,1376
12.60,7.90,9.84,1.32,0,1377
13.80,8.90,10.98,1.20,0,1378
12.80,8.80,11.07,0.95,0,1379
20.40,9.70,11.72,2.40,0,1380
12.60,8.90,10.85,0.91,0,1381
13.80,9.10,10.53,1.12,0,1382
15.70,8.10,10.51,1.66,0,1383
13.20,9.20,10.99,1.02,0,1384
12.60,8.80,10.56,1.04,0,1385
17.10,8.80,10.71,1.82,0,1386
11.90,8.40,10.06,0.91,0,1387
12.20,9.50,10.39,0.71,0,1388
12.40,7.50,9.76,1.51,0,1389
13.70,8.20,10.48,1.33,0,1390
12.50,8,10.33,1.01,0,1391
11.90,8.30,10.21,0.93,0,1392
12.50,7.10,9.73,1.20,0,1393
13,8.50,10.71,1.39,0,1394
11.70,8.50,10.02,0.93,0,1395
13.10,8,9.96,1.23,0,1396
14.60,8.80,11.16,1.62,0,1397
26.90,9.60,12.57,4,0,1398
31.30,10.10,13.51,4.73,0,1399
