M,C,d,L,R,T,N,Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N_stat
0.729,19.977,0.336,88.962,1.066,2025-09-04 21:56:29,207.0,32.2,20.5,27.35,2.99,0,207
0.689,19.93,0.406,88.674,1.001,2025-09-04 21:56:29,207.0,32.2,20.5,27.35,2.99,0,207
0.711,20.006,0.364,89.041,0.998,2025-09-04 21:56:29,207.0,32.2,20.5,27.35,2.99,0,207
0.725,19.996,0.494,88.753,1.117,2025-09-04 21:56:29,207.0,32.2,20.5,27.35,2.99,0,207
0.715,19.946,0.445,88.676,1.062,2025-09-04 21:56:29,207.0,32.2,20.5,27.35,2.99,0,207
0.708,19.965,0.462,88.875,1.069,2025-09-04 21:56:29,207.0,32.2,20.5,27.35,2.99,0,207
0.692,19.984,0.375,89.091,1.036,2025-09-04 21:56:29,207.0,32.2,20.5,27.35,2.99,0,207
0.709,19.965,0.5,89.134,1.119,2025-09-04 21:56:29,207.0,32.2,20.5,27.35,2.99,0,207
0.734,19.999,0.455,89.006,1.07,2025-09-04 21:56:29,207.0,32.2,20.5,27.35,2.99,0,207
0.716,19.984,0.431,88.747,1.052,2025-09-04 21:56:29,207.0,32.2,20.5,27.35,2.99,0,207
0.709,20.018,0.501,88.996,1.04,2025-09-04 21:56:29,207.0,32.2,20.5,27.35,2.99,0,207
0.726,19.955,0.333,88.998,1.111,2025-09-04 21:56:29,207.0,32.2,20.5,27.35,2.99,0,207
0.717,19.915,0.34,88.993,1.031,2025-09-04 21:56:29,207.0,32.2,20.5,27.35,2.99,0,207
0.716,20.028,0.434,88.977,1.072,2025-09-04 21:56:29,207.0,32.2,20.5,27.35,2.99,0,207
0.717,19.968,0.396,89.013,1.062,2025-09-04 21:56:29,207.0,32.2,20.5,27.35,2.99,0,207
0.727,19.93,0.707,88.924,1.054,2025-09-04 21:56:29,207.0,32.2,20.5,27.35,2.99,0,207
0.722,19.993,0.434,89.006,1.044,2025-09-04 21:56:29,207.0,32.2,20.5,27.35,2.99,0,207
0.709,19.99,0.497,88.992,1.061,2025-09-04 21:56:29,207.0,32.2,20.5,27.35,2.99,0,207
0.691,19.896,0.438,89.087,1.039,2025-09-04 21:56:29,207.0,32.2,20.5,27.35,2.99,0,207
0.669,19.883,0.395,88.926,0.99,2025-09-05 12:21:41,208.0,84.60001,20.0,27.02,13.74,0,208
0.692,19.867,0.577,88.795,1.089,2025-09-05 12:21:41,208.0,84.60001,20.0,27.02,13.74,0,208
0.691,19.893,0.497,88.983,1.085,2025-09-05 12:21:41,208.0,84.60001,20.0,27.02,13.74,0,208
0.744,19.965,0.515,88.883,1.143,2025-09-05 12:21:41,208.0,84.60001,20.0,27.02,13.74,0,208
0.667,19.883,0.479,89.015,1.049,2025-09-05 12:21:41,208.0,84.60001,20.0,27.02,13.74,0,208
0.717,19.974,0.49,88.963,1.104,2025-09-05 12:21:41,208.0,84.60001,20.0,27.02,13.74,0,208
0.682,19.893,0.483,89.209,1.098,2025-09-05 12:21:41,208.0,84.60001,20.0,27.02,13.74,0,208
0.707,19.867,0.458,88.783,1.114,2025-09-05 12:21:41,208.0,84.60001,20.0,27.02,13.74,0,208
0.723,19.943,0.49,88.883,1.186,2025-09-05 12:21:41,208.0,84.60001,20.0,27.02,13.74,0,208
0.717,19.949,0.668,89.079,1.094,2025-09-05 12:21:41,208.0,84.60001,20.0,27.02,13.74,0,208
0.712,19.937,0.49,88.987,1.114,2025-09-05 12:21:41,208.0,84.60001,20.0,27.02,13.74,0,208
0.724,19.918,0.381,88.737,1.124,2025-09-05 12:21:41,208.0,84.60001,20.0,27.02,13.74,0,208
0.684,19.893,0.487,88.959,1.141,2025-09-05 12:21:41,208.0,84.60001,20.0,27.02,13.74,0,208
0.719,19.984,0.511,88.94,1.146,2025-09-05 12:21:41,208.0,84.60001,20.0,27.02,13.74,0,208
0.699,19.839,0.424,88.971,1.038,2025-09-05 12:21:41,208.0,84.60001,20.0,27.02,13.74,0,208
0.704,19.889,0.413,88.78,1.144,2025-09-05 12:21:41,208.0,84.60001,20.0,27.02,13.74,0,208
0.703,19.921,0.438,88.902,1.095,2025-09-05 12:21:41,208.0,84.60001,20.0,27.02,13.74,0,208
0.71,19.959,0.609,88.926,1.141,2025-09-05 12:21:41,208.0,84.60001,20.0,27.02,13.74,0,208
0.695,19.867,0.455,88.869,1.125,2025-09-05 12:21:41,208.0,84.60001,20.0,27.02,13.74,0,208
0.72,19.99,0.55,88.958,1.092,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.704,19.874,0.388,89.122,1.098,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.715,19.905,0.445,88.915,1.151,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.701,19.924,0.269,88.872,1.019,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.695,19.93,0.458,88.695,1.017,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.741,19.971,0.438,88.843,1.104,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.714,19.943,0.392,89.147,1.132,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.736,19.88,0.431,88.925,1.15,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.726,19.893,0.364,88.972,1.123,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.718,20.003,0.546,89.015,1.108,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.712,19.896,0.396,88.94,1.122,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.727,19.937,0.388,88.619,1.112,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.71,19.93,0.385,88.957,1.106,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.708,19.915,0.41,88.784,1.088,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.707,19.908,0.431,88.914,1.084,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.722,19.867,0.381,88.941,1.108,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.71,19.889,0.406,88.743,1.183,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.737,19.962,0.413,88.948,1.137,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.726,19.908,0.364,88.982,1.036,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.715,19.981,0.332,89.04,1.179,2025-09-05 13:31:44,209.0,30.8,23.3,27.01,2.24,0,209
0.698,19.93,0.375,88.868,1.007,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.716,20.043,0.311,88.923,1.118,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.688,20.031,0.584,88.757,1.03,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.713,19.977,0.497,88.915,1.107,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.727,19.977,0.483,88.838,1.141,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.698,19.993,0.427,88.873,1.033,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.736,20.078,0.343,88.981,1.06,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.726,20.15,0.396,89.107,1.11,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.72,20.087,0.431,88.891,1.101,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.691,19.933,0.511,88.977,1.046,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.709,19.977,0.374,89.002,1.1,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.732,20.046,0.466,89.068,1.126,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.704,19.965,0.504,88.875,1.131,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.719,19.984,0.42,88.844,1.084,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.664,19.987,0.444,88.77,0.997,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.712,20.021,0.35,89.161,1.061,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.704,19.965,0.539,88.845,1.094,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.699,20.059,0.378,88.87,1.057,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.723,20.043,0.346,88.785,1.097,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.723,20.009,0.515,89.156,1.112,2025-09-05 21:46:54,210.0,29.6,21.9,26.08,2.37,0,210
0.681,19.921,0.385,88.734,1.03,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.681,19.918,0.34,88.797,1.035,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.707,20.028,0.322,88.916,1.098,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.703,19.937,0.396,88.675,1.034,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.713,20.006,0.392,88.903,1.011,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.704,19.955,0.479,88.884,1.09,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.72,20.065,0.431,88.961,1.112,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.708,19.977,0.353,88.923,1.122,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.719,19.999,0.361,88.93,1.121,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.72,20.018,0.406,89.105,1.097,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.727,20.006,0.409,89.21,1.101,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.706,19.968,0.455,88.57,1.037,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.72,20.059,0.315,89.058,1.093,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.713,19.949,0.364,88.91,1.084,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.716,19.949,0.196,89.102,1.107,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.726,19.999,0.315,88.874,1.087,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.703,19.937,0.35,88.883,1.098,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.703,19.955,0.392,88.898,1.081,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.704,19.977,0.399,89.01,1.046,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.697,19.987,0.336,88.896,1.035,2025-09-08 13:41:07,211.0,29.5,19.7,24.61,2.81,0,211
0.693,20.003,0.308,88.876,1.014,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.708,20.025,0.5,89.045,1.078,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.706,19.984,0.42,89.136,1.087,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.722,20.106,0.469,89.014,1.142,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.707,19.93,0.49,88.837,1.018,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.706,19.937,0.466,88.735,1.038,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.721,20.084,0.535,88.806,1.044,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.712,20.081,0.388,89.083,1.113,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.714,19.933,0.367,89.018,1.165,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.703,19.971,0.518,89.189,1.093,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.701,20.087,0.504,89.006,1.084,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.733,20.018,0.417,88.941,1.097,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.697,19.921,0.458,88.669,1.082,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.708,19.977,0.577,88.98,1.068,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.704,19.896,0.452,88.823,1.1,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.717,19.959,0.417,88.611,1.101,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.701,20.068,0.378,88.999,1.068,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.71,20.018,0.367,88.696,1.115,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.69,19.921,0.336,88.719,1.092,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.701,20.003,0.466,88.86,1.101,2025-09-08 19:16:18,212.0,29.8,23.0,26.58,2.21,0,212
0.71,20.065,0.385,88.884,1.075,2025-09-09 11:37:54,213.0,30.8,20.7,25.42,2.9,0,213
0.697,19.987,0.521,89.121,1.035,2025-09-09 11:37:54,213.0,30.8,20.7,25.42,2.9,0,213
0.728,20.15,0.434,88.965,1.014,2025-09-09 11:37:54,213.0,30.8,20.7,25.42,2.9,0,213
0.712,20.134,0.588,88.866,1.034,2025-09-09 11:37:54,213.0,30.8,20.7,25.42,2.9,0,213
0.723,20.119,0.423,88.97,1.047,2025-09-09 11:37:54,213.0,30.8,20.7,25.42,2.9,0,213
0.7,20.04,0.465,88.925,1.013,2025-09-09 11:37:54,213.0,30.8,20.7,25.42,2.9,0,213
0.695,20.053,0.497,88.889,1.004,2025-09-09 11:37:54,213.0,30.8,20.7,25.42,2.9,0,213
0.709,20.037,0.294,88.988,1.064,2025-09-09 11:37:54,213.0,30.8,20.7,25.42,2.9,0,213
0.718,20.1,0.515,88.875,1.051,2025-09-09 11:37:54,213.0,30.8,20.7,25.42,2.9,0,213
0.724,20.097,0.476,88.878,1.087,2025-09-09 11:37:54,213.0,30.8,20.7,25.42,2.9,0,213
0.723,20.09,0.34,89.021,1.039,2025-09-09 11:37:54,213.0,30.8,20.7,25.42,2.9,0,213
0.735,20.043,0.508,88.78,1.069,2025-09-09 11:37:54,213.0,30.8,20.7,25.42,2.9,0,213
0.711,20.072,0.375,89.196,1.072,2025-09-09 11:37:54,213.0,30.8,20.7,25.42,2.9,0,213
0.714,20.106,0.336,88.913,1.127,2025-09-09 11:37:54,213.0,30.8,20.7,25.42,2.9,0,213
0.713,20.081,0.581,88.867,1.023,2025-09-09 11:37:54,213.0,30.8,20.7,25.42,2.9,0,213
0.707,20.056,0.357,88.973,1.024,2025-09-09 11:37:54,213.0,30.8,20.7,25.42,2.9,0,213
0.725,20.056,0.399,89.091,1.055,2025-09-09 11:37:54,213.0,30.8,20.7,25.42,2.9,0,213
0.724,20.053,0.312,88.85,1.079,2025-09-09 11:37:54,213.0,30.8,20.7,25.42,2.9,0,213
0.691,20.043,0.392,88.963,1.042,2025-09-09 11:37:54,213.0,30.8,20.7,25.42,2.9,0,213
0.734,20.078,0.494,88.993,1.107,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.719,20.116,0.262,88.93,1.118,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.71,19.977,0.378,89.07,0.968,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.685,19.937,0.539,89.12,1.039,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.684,19.946,0.494,88.771,1.014,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.694,20.112,0.396,88.889,0.986,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.693,20.021,0.287,88.826,1.051,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.743,20.109,0.35,88.996,1.091,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.707,20.163,0.269,88.943,1.049,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.684,19.977,0.494,88.834,1.037,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.722,20.04,0.277,88.868,0.992,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.72,20.037,0.403,88.645,1.026,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.719,20.046,0.431,88.877,1.084,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.713,20.021,0.413,88.815,1.057,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.699,20.012,0.41,88.811,1.029,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.71,19.999,0.438,89.106,1.084,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.712,20.094,0.452,88.862,0.983,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.71,20.059,0.343,88.997,1.052,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.693,19.981,0.462,88.954,0.956,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.71,19.996,0.423,88.77,1.017,2025-09-09 12:57:58,214.0,33.1,24.1,28.3,2.51,0,214
0.693,19.937,0.438,88.985,1.013,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.722,20.028,0.476,88.874,1.023,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.703,19.88,0.406,89.035,1.055,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.691,19.927,0.444,88.919,1.044,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.696,19.99,0.455,88.981,0.992,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.719,19.974,0.305,88.811,1.071,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.72,20.031,0.448,89.125,0.974,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.712,19.93,0.361,88.907,1.03,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.697,19.974,0.648,88.815,1.005,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.728,20.056,0.399,88.867,1.072,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.702,19.993,0.417,89.007,1.054,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.713,19.918,0.41,88.919,1.102,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.704,19.927,0.444,88.862,1.044,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.704,19.952,0.466,88.93,1.058,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.719,19.871,0.319,88.953,1.063,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.695,19.921,0.427,89.085,1.001,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.697,20.018,0.542,89.009,1.03,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.711,19.99,0.55,88.931,1.046,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.701,19.987,0.483,89.076,1.028,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.702,19.933,0.539,89.135,1.02,2025-09-09 19:48:14,215.0,32.5,24.6,27.11,2.25,0,215
0.697,20.003,0.346,88.74,1.028,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.729,20.097,0.308,88.993,1.035,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.723,20.075,0.371,88.964,1.07,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.721,19.984,0.312,88.859,1.09,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.715,20.078,0.49,89.103,1.097,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.714,19.987,0.431,88.857,1.084,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.694,19.965,0.571,89.142,1.086,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.712,19.99,0.445,88.829,1.038,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.701,19.962,0.518,89.135,1.092,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.717,20.028,0.371,88.983,1.102,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.708,19.981,0.346,89.0,1.121,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.695,20.012,0.444,88.961,1.071,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.725,20.034,0.469,88.984,1.128,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.689,20.003,0.473,88.992,1.048,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.691,19.93,0.444,88.88,1.046,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.696,19.987,0.329,88.877,1.078,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.666,20.015,0.354,88.887,1.026,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.713,20.059,0.486,88.846,1.105,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.711,19.993,0.381,88.596,1.041,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.711,20.062,0.441,88.736,1.116,2025-09-09 21:18:15,216.0,33.0,19.2,26.45,3.43,0,216
0.709,19.965,0.396,88.864,1.046,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.723,19.959,0.252,89.171,1.106,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.69,19.927,0.41,89.016,1.022,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.7,19.943,0.479,88.856,1.037,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.706,20.028,0.308,88.875,1.026,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.722,19.962,0.406,88.956,1.088,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.698,19.965,0.469,89.25,1.065,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.726,19.943,0.399,88.886,1.093,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.688,19.99,0.619,88.97,1.003,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.724,19.974,0.441,89.176,1.101,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.704,19.971,0.465,88.841,1.044,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.711,19.949,0.623,89.263,1.131,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.71,19.987,0.311,88.89,1.115,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.721,19.943,0.392,89.042,1.125,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.706,19.977,0.49,89.129,1.035,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.702,20.003,0.343,88.908,1.1,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.698,19.987,0.532,88.847,1.031,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.712,20.05,0.354,88.979,1.073,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.724,19.99,0.308,89.12,1.07,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.714,19.94,0.427,88.946,1.095,2025-09-10 13:14:25,217.0,30.0,24.4,27.08,1.55,0,217
0.741,20.084,0.301,88.99,1.137,2025-09-10 18:49:30,218.0,30.3,22.6,25.99,2.34,0,218
0.715,20.009,0.245,88.817,1.047,2025-09-10 18:49:30,218.0,30.3,22.6,25.99,2.34,0,218
0.697,19.921,0.581,89.033,1.075,2025-09-10 18:49:30,218.0,30.3,22.6,25.99,2.34,0,218
0.727,20.05,0.381,88.919,1.047,2025-09-10 18:49:30,218.0,30.3,22.6,25.99,2.34,0,218
0.723,19.955,0.322,88.874,1.081,2025-09-10 18:49:30,218.0,30.3,22.6,25.99,2.34,0,218
0.716,20.025,0.301,88.912,1.064,2025-09-10 18:49:30,218.0,30.3,22.6,25.99,2.34,0,218
0.709,19.93,0.473,88.839,1.09,2025-09-10 18:49:30,218.0,30.3,22.6,25.99,2.34,0,218
0.717,20.065,0.438,88.807,1.077,2025-09-10 18:49:30,218.0,30.3,22.6,25.99,2.34,0,218
0.674,19.883,0.311,88.808,1.061,2025-09-10 18:49:30,218.0,30.3,22.6,25.99,2.34,0,218
0.706,19.974,0.29,88.814,1.062,2025-09-10 18:49:30,218.0,30.3,22.6,25.99,2.34,0,218
0.709,19.996,0.451,88.824,1.099,2025-09-10 18:49:30,218.0,30.3,22.6,25.99,2.34,0,218
0.726,19.965,0.402,88.876,1.077,2025-09-10 18:49:30,218.0,30.3,22.6,25.99,2.34,0,218
0.716,19.987,0.357,88.88,1.056,2025-09-10 18:49:30,218.0,30.3,22.6,25.99,2.34,0,218
0.71,20.031,0.252,89.008,1.196,2025-09-10 18:49:30,218.0,30.3,22.6,25.99,2.34,0,218
0.702,20.012,0.658,88.886,1.062,2025-09-10 18:49:30,218.0,30.3,22.6,25.99,2.34,0,218
0.712,19.952,0.679,88.724,1.034,2025-09-10 18:49:30,218.0,30.3,22.6,25.99,2.34,0,218
0.702,20.018,0.287,88.978,1.099,2025-09-10 18:49:30,218.0,30.3,22.6,25.99,2.34,0,218
0.701,20.031,0.238,89.06,1.019,2025-09-10 18:49:30,218.0,30.3,22.6,25.99,2.34,0,218
0.687,19.968,0.424,88.806,1.048,2025-09-10 18:49:30,218.0,30.3,22.6,25.99,2.34,0,218
0.719,20.028,0.343,88.957,1.089,2025-09-10 21:09:33,219.0,30.4,21.4,26.82,2.37,0,219
0.708,19.965,0.423,88.804,1.123,2025-09-10 21:09:33,219.0,30.4,21.4,26.82,2.37,0,219
0.71,19.977,0.553,89.046,1.076,2025-09-10 21:09:33,219.0,30.4,21.4,26.82,2.37,0,219
0.759,20.081,0.28,88.882,1.192,2025-09-10 21:09:33,219.0,30.4,21.4,26.82,2.37,0,219
0.717,20.009,0.462,89.07,1.114,2025-09-10 21:09:33,219.0,30.4,21.4,26.82,2.37,0,219
0.706,19.805,0.441,88.941,1.151,2025-09-10 21:09:33,219.0,30.4,21.4,26.82,2.37,0,219
0.707,19.971,0.469,88.843,1.0,2025-09-10 21:09:33,219.0,30.4,21.4,26.82,2.37,0,219
0.715,20.046,0.388,88.874,1.087,2025-09-10 21:09:33,219.0,30.4,21.4,26.82,2.37,0,219
